Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Tete Morente,27.0,Spain,"Forward, Midfielder",Lecce,Serie A,31,3,2
Mateu Morey,24.0,Spain,Defender,Mallorca,La Liga,16,0,0
Ilaix Moriba,21.0,Guinea,Midfielder,Celta Vigo,La Liga,33,1,1
Manu Morlanes,25.0,Spain,Midfielder,Mallorca,La Liga,23,0,0
Nikola Moro,26.0,Croatia,Midfielder,Bologna,Serie A,22,0,2
Raúl Moro,21.0,Spain,"Midfielder, Forward",Valladolid,La Liga,33,4,5
Sam Morsy,32.0,Egypt,Midfielder,Ipswich Town,Premier League,33,1,1
Gabriel Moscardo,18.0,Brazil,"Midfielder, Defender",Reims,Ligue 1,6,0,0
Cristhian Mosquera,20.0,Spain,Defender,Valencia,La Liga,37,1,0
Daniel Mosquera,24.0,Colombia,Forward,Hellas Verona,Serie A,35,5,1
Yerson Mosquera,23.0,Colombia,Defender,Wolves,Premier League,5,0,0
Dany Mota,26.0,Portugal,"Forward, Midfielder",Monza,Serie A,31,5,2
Yael Mouanga,19.0,France,Defender,Montpellier,Ligue 1,14,0,0
Aimen Moueffek,23.0,France,Midfielder,Saint-Étienne,Ligue 1,22,0,1
Youssoufa Moukoko,19.0,Germany,"Forward, Midfielder",Nice,Ligue 1,11,2,1
Steve Mounié,29.0,Benin,"Forward, Midfielder",Augsburg,Bundesliga,16,1,0
Mason Mount,25.0,England,Midfielder,Manchester Utd,Premier League,17,1,0
Santiago Mouriño,22.0,Uruguay,Defender,Alavés,La Liga,25,0,1
Louis Mouton,22.0,France,Midfielder,Saint-Étienne,Ligue 1,24,0,1
Divin Mubama,19.0,England,Forward,Manchester City,Premier League,1,0,0
Mykhailo Mudryk,23.0,Ukraine,Forward,Chelsea,Premier League,7,0,0
Ngal'Ayel Mukau,19.0,"Congo, The Democratic Republic of the",Midfielder,Lille,Ligue 1,22,0,1
Nordi Mukiele,26.0,France,Defender,Leverkusen,Bundesliga,15,1,0
Florian Müller,26.0,Germany,Goalkeeper,Freiburg,Bundesliga,9,0,0
Kevin Müller,33.0,Germany,Goalkeeper,Heidenheim,Bundesliga,33,0,0
Marius Müller,31.0,Germany,Goalkeeper,Wolfsburg,Bundesliga,6,0,0
Thomas Müller,34.0,Germany,"Midfielder, Forward",Bayern Munich,Bundesliga,30,1,4
Abdul Mumin,26.0,Ghana,Defender,Rayo Vallecano,La Liga,24,2,1
Marshall Munetsi,28.0,Zimbabwe,Midfielder,Reims,Ligue 1,19,4,2
Rodrigo Muniz,23.0,Brazil,Forward,Fulham,Premier League,31,8,1
Aihen Muñoz,26.0,Spain,Defender,Real Sociedad,La Liga,21,0,0
Álex Muñoz,30.0,Spain,Defender,Las Palmas,La Liga,21,3,0
Daniel Muñoz,28.0,Colombia,Defender,Crystal Palace,Premier League,37,4,5
Iker Muñoz,21.0,Spain,Midfielder,Osasuna,La Liga,23,0,1
Javier Muñoz,29.0,Spain,"Midfielder, Defender",Las Palmas,La Liga,35,1,3
Víctor Muñoz,21.0,Spain,"Forward, Defender",Real Madrid,La Liga,2,0,0
Arijanet Muric,25.0,Kosovo,Goalkeeper,Ipswich Town,Premier League,18,0,0
Murillo,22.0,Brazil,Defender,Nott'ham Forest,Premier League,36,2,0
Vedat Muriqi,30.0,Kosovo,Forward,Mallorca,La Liga,29,7,2
Jacob Murphy,29.0,England,Forward,Newcastle Utd,Premier League,35,8,12
Bob Murphy Omoregbe,20.0,Italy,Midfielder,Milan,Serie A,1,0,0
Yunus Musah,21.0,United States,"Midfielder, Forward",Milan,Serie A,29,0,2
Jamal Musiala,21.0,Germany,Midfielder,Bayern Munich,Bundesliga,25,12,2
Florent Muslija,26.0,Kosovo,"Forward, Midfielder",Freiburg,Bundesliga,9,0,0
Almoatasem Al Musrati,28.0,Libya,Midfielder,Monaco,Ligue 1,10,1,1
Juan Musso,30.0,Argentina,Goalkeeper,Atlético Madrid,La Liga,2,0,0
Kingstone Mutandwa,21.0,Zambia,"Forward, Midfielder",Cagliari,Serie A,6,0,0
Junior Mwanga,21.0,France,Midfielder,Strasbourg,Ligue 1,8,0,0
Phillipp Mwene,30.0,Austria,Defender,Mainz 05,Bundesliga,32,1,4
Vitaliy Mykolenko,25.0,Ukraine,Defender,Everton,Premier League,35,1,2
Joakim Mæhle,27.0,Denmark,Defender,Wolfsburg,Bundesliga,28,3,4
Obite N'Dicka,24.0,Côte d'Ivoire,Defender,Roma,Serie A,38,0,1
Konan N'dri,23.0,Côte d'Ivoire,"Forward, Midfielder",Lecce,Serie A,11,0,0
Loïc N'Gatta,20.0,France,Defender,Auxerre,Ligue 1,2,0,0
Nathan N'Goumou,24.0,Cameroon,Forward,Gladbach,Bundesliga,19,2,1
Djylian N'Guessan,15.0,France,Forward,Saint-Étienne,Ligue 1,8,0,0
Stanley N'Soki,25.0,France,Defender,Hoffenheim,Bundesliga,22,0,0
Mickael Nade,25.0,France,Defender,Saint-Étienne,Ligue 1,26,1,2
Bilal Nadir,20.0,Morocco,Midfielder,Marseille,Ligue 1,15,1,0
Mahamadou Nagida,19.0,Cameroon,Defender,Rennes,Ligue 1,12,2,0
Keito Nakamura,24.0,Japan,"Forward, Midfielder",Reims,Ligue 1,32,11,2
Sebastian Nanasi,22.0,Sweden,"Midfielder, Forward",Strasbourg,Ligue 1,31,6,4
Yael Nandjou,19.0,France,Defender,Nice,Ligue 1,3,0,0
Nikolas Nartey,24.0,Denmark,Midfielder,Stuttgart,Bundesliga,1,0,0
Matija Nastasić,31.0,Serbia,Defender,Leganés,La Liga,26,1,0
Natan,23.0,Brazil,Defender,Betis,La Liga,31,1,1
Pau Navarro,19.0,Spain,Defender,Villarreal,La Liga,17,0,0
Roberto Navarro,22.0,Spain,"Midfielder, Forward",Mallorca,La Liga,23,1,0
Jesús Navas,38.0,Spain,"Forward, Midfielder",Sevilla,La Liga,15,1,0
Michel Ndary Adopo,24.0,France,Midfielder,Cagliari,Serie A,35,1,1
Youssouf Ndayishimiye,25.0,Burundi,Defender,Nice,Ligue 1,23,3,0
Iliman Ndiaye,24.0,Senegal,Forward,Everton,Premier League,33,9,0
Junior Ndiaye,19.0,France,Forward,Montpellier,Ligue 1,15,0,0
Rassoul Ndiaye,22.0,Senegal,Midfielder,Le Havre,Ligue 1,27,1,0
Wilfred Ndidi,27.0,Nigeria,Midfielder,Leicester City,Premier League,28,0,5
Wilfried Ndollo,19.0,Cameroon,Defender,Montpellier,Ligue 1,8,0,0
Tanguy Ndombele,27.0,France,Midfielder,Nice,Ligue 1,18,1,2
Cher Ndour,20.0,Italy,"Midfielder, Defender",Fiorentina,Serie A,9,0,0
Dan Ndoye,23.0,Switzerland,Forward,Bologna,Serie A,30,8,4
Paul Nebel,21.0,Germany,Midfielder,Mainz 05,Bundesliga,31,10,4
Kosta Nedeljković,18.0,Serbia,Defender,RB Leipzig,Bundesliga,10,0,0
Loïc Nego,33.0,Hungary,"Defender, Forward",Le Havre,Ligue 1,31,0,0
Ivan Nekić,23.0,Croatia,Defender,Holstein Kiel,Bundesliga,1,0,0
Reiss Nelson,24.0,England,Forward,Fulham,Premier League,11,1,1
Victor Nelsson,25.0,Denmark,Defender,Roma,Serie A,4,0,0
David Nemeth,23.0,Austria,Defender,St. Pauli,Bundesliga,24,0,1
David Neres,27.0,Brazil,Forward,Napoli,Serie A,28,2,4
Neto,35.0,Brazil,Goalkeeper,Bournemouth,Premier League,2,0,0
Pedro Neto,24.0,Portugal,Forward,Chelsea,Premier League,35,4,6
Luca Netz,21.0,Germany,Defender,Gladbach,Bundesliga,24,0,2
Manuel Neuer,38.0,Germany,Goalkeeper,Bayern Munich,Bundesliga,22,0,0
Florian Neuhaus,27.0,Germany,Midfielder,Gladbach,Bundesliga,18,0,1
João Neves,19.0,Portugal,"Midfielder, Defender",Paris S-G,Ligue 1,29,3,8
Yvan Neyou,27.0,Cameroon,Midfielder,Leganés,La Liga,30,1,1
Cyril Ngonge,24.0,Belgium,Forward,Napoli,Serie A,18,0,0
Mikayil Ngor Faye,20.0,Senegal,Defender,Rennes,Ligue 1,11,0,0
Steve Ngoura,19.0,France,Forward,Le Havre,Ligue 1,8,0,0
Bernard Nguene,17.0,Cameroon,Forward,Nice,Ligue 1,1,0,0
Moussa Niakhate,28.0,Senegal,Defender,Lyon,Ligue 1,31,0,0
Abdoulaye Niakhate Ndiaye,22.0,Senegal,Defender,Brest,Ligue 1,22,1,0
Ibrahima Niane,25.0,Senegal,Forward,Angers,Ligue 1,24,3,1
Tanguy Nianzou,22.0,France,Defender,Sevilla,La Liga,6,0,0
Rasmus Nicolaisen,27.0,Denmark,Defender,Toulouse,Ligue 1,7,0,1
Moritz Nicolas,26.0,Germany,Goalkeeper,Gladbach,Bundesliga,19,0,0
Hans Nicolussi Caviglia,24.0,Italy,Midfielder,Venezia,Serie A,35,4,2
Julian Niehues,23.0,Germany,Midfielder,Heidenheim,Bundesliga,8,0,0
Oliver Nielsen,21.0,Denmark,Defender,Lazio,Serie A,2,0,0
Saúl Ñíguez,29.0,Spain,Midfielder,Sevilla,La Liga,24,1,6
Eybi Nije,19.0,Sweden,"Forward, Midfielder",Torino,Serie A,16,1,0
Tamás Nikitscher,24.0,Hungary,"Midfielder, Defender",Valladolid,La Liga,13,0,0
Adrian Niño,20.0,Spain,Forward,Atlético Madrid,La Liga,1,0,0
Justin Njinmah,23.0,Germany,"Forward, Midfielder",Werder Bremen,Bundesliga,26,3,2
Eddie Nketiah,25.0,England,"Forward, Midfielder",Crystal Palace,Premier League,29,3,1
Niels Nkounkou,23.0,France,"Defender, Midfielder",Eint Frankfurt,Bundesliga,12,0,0
Christopher Nkunku,26.0,France,Forward,Chelsea,Premier League,27,3,2
Felix Nmecha,23.0,Germany,Midfielder,Dortmund,Bundesliga,26,4,1
Lukas Nmecha,25.0,Germany,"Forward, Midfielder",Wolfsburg,Bundesliga,19,3,0
Arnaud Nordin,26.0,France,"Defender, Midfielder",Mainz 05,Bundesliga,6,0,0
Brooke Norton-Cuffy,20.0,England,"Defender, Forward",Genoa,Serie A,14,0,0
Tijjani Noslin,25.0,Netherlands,"Forward, Midfielder",Lazio,Serie A,30,2,2
Hugo Novoa,21.0,Spain,"Defender, Midfielder",Alavés,La Liga,5,0,0
Randy Nteka,26.0,Angola,Forward,Rayo Vallecano,La Liga,24,3,0
Ernest Nuamah,20.0,Ghana,"Forward, Midfielder",Lyon,Ligue 1,23,3,1
Alexander Nübel,27.0,Germany,Goalkeeper,Stuttgart,Bundesliga,34,0,1
Gustavo Nunes,18.0,Brazil,"Forward, Midfielder",Brentford,Premier League,3,0,0
Matheus Nunes,25.0,Portugal,"Defender, Midfielder",Manchester City,Premier League,26,1,6
Darwin Núñez,25.0,Uruguay,Forward,Liverpool,Premier League,30,5,2
Unai Núñez,27.0,Spain,Defender,Athletic Club,La Liga,10,0,0
Antonio Nusa,19.0,Norway,"Midfielder, Defender",RB Leipzig,Bundesliga,25,3,3
Ethan Nwaneri,17.0,England,"Forward, Midfielder",Arsenal,Premier League,26,4,2
Ørjan Nyland,33.0,Norway,Goalkeeper,Sevilla,La Liga,30,0,0
Allan Nyom,36.0,Cameroon,"Defender, Midfielder",Getafe,La Liga,20,1,2
Rabby Nzingoula,18.0,Republic of the Congo,Midfielder,Montpellier,Ligue 1,27,1,0
M'Bala Nzola,27.0,Angola,Forward,Lens,Ligue 1,21,6,1
Marwann Nzuzi,20.0,France,Defender,Saint-Étienne,Ligue 1,2,0,0
Christian Nørgaard,30.0,Denmark,Midfielder,Brentford,Premier League,34,5,4
Jake O'Brien,23.0,Ireland,Defender,Everton,Premier League,20,2,0
Matt O'Riley,23.0,Denmark,Midfielder,Brighton,Premier League,21,2,2
Dara O'Shea,25.0,Ireland,Defender,Ipswich Town,Premier League,35,0,2
Adam Obert,21.0,Slovakia,Defender,Cagliari,Serie A,21,1,1
Chidozie Obi-Martin,16.0,Denmark,Forward,Manchester Utd,Premier League,7,0,0
Jan Oblak,31.0,Slovenia,Goalkeeper,Atlético Madrid,La Liga,36,0,0
Lucas Ocampos,30.0,Argentina,Forward,Sevilla,La Liga,2,0,1
Jens Odgaard,25.0,Denmark,"Midfielder, Forward",Bologna,Serie A,29,6,1
Wilson Odobert,19.0,France,"Forward, Midfielder",Tottenham,Premier League,16,1,0
David Odogu,18.0,Germany,Defender,Wolfsburg,Bundesliga,3,0,0
Álvaro Odriozola,28.0,Spain,Defender,Real Sociedad,La Liga,2,0,0
Tim Oermann,20.0,Germany,Defender,Bochum,Bundesliga,29,0,2
Chiedozie Ogbene,27.0,Ireland,Forward,Ipswich Town,Premier League,5,0,0
Ifechukwu Ogbus,18.0,Switzerland,Defender,Freiburg,Bundesliga,2,0,0
Thiago Ojeda,21.0,Argentina,Midfielder,Villarreal,La Liga,1,0,0
Hamzat Ojediran,20.0,Nigeria,"Midfielder, Forward",Lens,Ligue 1,17,1,0
Noah Okafor,24.0,Switzerland,"Forward, Midfielder",Napoli,Serie A,4,0,0
Caleb Okoli,23.0,Italy,Defender,Leicester City,Premier League,19,1,0
Yllan Okou,21.0,France,Defender,Hellas Verona,Serie A,1,0,0
Maduka Okoye,24.0,Nigeria,Goalkeeper,Udinese,Serie A,25,0,0
Joseph Okumu,27.0,Kenya,Defender,Reims,Ligue 1,22,1,0
Aingeru Olabarrieta,18.0,Spain,Forward,Athletic Club,La Liga,1,0,0
Kazeem Olaigbe,21.0,Belgium,"Midfielder, Forward",Rennes,Ligue 1,10,0,2
Olasagasti,23.0,Spain,Midfielder,Real Sociedad,La Liga,22,1,1
Ben Old,21.0,New Zealand,"Forward, Midfielder",Saint-Étienne,Ligue 1,13,0,0
Finn Ole Becker,24.0,Germany,Midfielder,Hoffenheim,Bundesliga,13,0,1
Michael Olise,22.0,France,"Forward, Midfielder",Bayern Munich,Bundesliga,34,12,15
Brian Oliván,30.0,Spain,Defender,Espanyol,La Liga,17,0,1
Lucas Oliveira Rosa,24.0,Brazil,Defender,Valladolid,La Liga,21,0,1
Mathías Olivera,26.0,Uruguay,Defender,Napoli,Serie A,32,0,2
Dani Olmo,26.0,Spain,"Midfielder, Forward",Barcelona,La Liga,25,10,3
Robin Olsen,34.0,Sweden,Goalkeeper,Aston Villa,Premier League,4,0,0
Warmed Omari,24.0,Comoros,Defender,Lyon,Ligue 1,1,0,0
Becir Omeragic,22.0,Switzerland,Defender,Montpellier,Ligue 1,22,0,0
Jonas Omlin,30.0,Switzerland,Goalkeeper,Gladbach,Bundesliga,12,0,0
Andrew Omobamidele,22.0,Ireland,Defender,Strasbourg,Ligue 1,10,0,0
Ado Onaiwu,28.0,Japan,"Midfielder, Forward",Auxerre,Ligue 1,31,4,1
Amadou Onana,22.0,Belgium,Midfielder,Aston Villa,Premier League,26,3,0
André Onana,28.0,Cameroon,Goalkeeper,Manchester Utd,Premier League,34,0,0
Jean Onana,24.0,Cameroon,Midfielder,Genoa,Serie A,9,0,0
Jacob Ondrejka,21.0,Sweden,"Midfielder, Forward",Parma,Serie A,12,5,0
Karim Onisiwo,32.0,Austria,"Midfielder, Forward",Mainz 05,Bundesliga,6,0,0
Paul Onuachu,30.0,Nigeria,Forward,Southampton,Premier League,25,4,1
Frank Onyeka,26.0,Nigeria,Midfielder,Augsburg,Bundesliga,31,0,1
Loïs Openda,24.0,Belgium,"Forward, Midfielder",RB Leipzig,Bundesliga,33,9,5
Christopher Operi,27.0,Côte d'Ivoire,"Defender, Forward",Le Havre,Ligue 1,13,0,2
Fredrik Oppegard,21.0,Norway,Defender,Auxerre,Ligue 1,9,0,0
Victor Orakpo,18.0,Nigeria,Forward,Nice,Ligue 1,4,0,0
Ike Orazi,17.0,Ireland,Midfielder,Reims,Ligue 1,1,0,0
Gift Orban,22.0,Nigeria,Forward,Hoffenheim,Bundesliga,13,4,0
Willi Orban,31.0,Hungary,Defender,RB Leipzig,Bundesliga,25,5,0
Ivan Ordets,32.0,Ukraine,Defender,Bochum,Bundesliga,22,0,0
Lewis Orford,18.0,England,Midfielder,West Ham,Premier League,2,0,0
Gaetano Oristanio,21.0,Italy,"Forward, Midfielder",Venezia,Serie A,37,3,3
Aimar Oroz,22.0,Spain,Midfielder,Osasuna,La Liga,37,5,4
Riccardo Orsolini,27.0,Italy,Forward,Bologna,Serie A,30,15,4
Stefan Ortega,31.0,Germany,Goalkeeper,Manchester City,Premier League,13,0,0
Ángel Ortíz,20.0,Spain,Defender,Betis,La Liga,5,0,1
Gabriel Osei Misehouy,19.0,Netherlands,"Forward, Midfielder",Girona,La Liga,9,1,0
Gabriel Osho,25.0,Nigeria,Defender,Auxerre,Ligue 1,20,1,0
Yordan Osorio,30.0,"Venezuela, Bolivarian Republic of",Defender,Parma,Serie A,3,0,0
Patrick Osterhage,24.0,Germany,Midfielder,Freiburg,Bundesliga,30,1,0
William Osula,20.0,Denmark,Forward,Newcastle Utd,Premier League,14,1,0
Jibril Othman,20.0,Tunisia,Forward,Saint-Étienne,Ligue 1,1,0,0
Sebastian Otoa,20.0,Denmark,Defender,Genoa,Serie A,3,0,0
David Otorbi,16.0,Spain,Midfielder,Valencia,La Liga,1,0,0
Dango Ouattara,22.0,Burkina Faso,Forward,Bournemouth,Premier League,32,7,4
Guimissongui Ouattara,18.0,France,"Defender, Forward",Strasbourg,Ligue 1,17,1,1
Kassoum Ouattara,19.0,France,"Defender, Forward",Monaco,Ligue 1,12,0,1
Remi Oudin,27.0,France,"Midfielder, Forward",Lecce,Serie A,11,0,0
Assan Ouedraogo,18.0,Germany,Midfielder,RB Leipzig,Bundesliga,3,0,0
Zinédine Ould Khaled,24.0,France,Midfielder,Angers,Ligue 1,10,0,0
Cheick Oumar Conde,24.0,Guinea,Midfielder,Venezia,Serie A,9,0,0
Jesús Owono,23.0,Equatorial Guinea,Goalkeeper,Alavés,La Liga,6,0,0
Beres Owusu,20.0,France,Defender,Saint-Étienne,Ligue 1,1,0,0
Elisha Owusu,26.0,Ghana,Midfielder,Auxerre,Ligue 1,28,1,3
Mikel Oyarzabal,27.0,Spain,Forward,Real Sociedad,La Liga,35,9,3
Daniel Oyegoke,21.0,England,Defender,Hellas Verona,Serie A,5,0,0
Salih Özcan,26.0,Türkiye,Midfielder,Dortmund,Bundesliga,11,0,0
Cenk Özkacar,23.0,Türkiye,Defender,Valladolid,La Liga,11,0,0
Nico O’Reilly,19.0,England,Defender,Manchester City,Premier League,9,2,0
Jon Pacheco,23.0,Spain,Defender,Real Sociedad,La Liga,14,0,0
Willian Pacho,22.0,Ecuador,Defender,Paris S-G,Ligue 1,28,0,1
Daniele Padelli,38.0,Italy,Goalkeeper,Udinese,Serie A,1,0,0
Alex Padilla,20.0,Spain,Goalkeeper,Athletic Club,La Liga,5,0,0
Simone Pafundi,18.0,Italy,"Midfielder, Defender",Udinese,Serie A,9,0,0
Exequiel Palacios,25.0,Argentina,Midfielder,Leverkusen,Bundesliga,24,1,6
Tomás Palacios,21.0,Argentina,Defender,Inter,Serie A,2,0,0
Isaac Palazón Camacho,29.0,Spain,"Midfielder, Forward",Rayo Vallecano,La Liga,35,4,4
Alberto Paleari,31.0,Italy,Goalkeeper,Torino,Serie A,1,0,0
Marco Palestra,19.0,Italy,Defender,Atalanta,Serie A,9,0,0
João Palhinha,29.0,Portugal,Midfielder,Bayern Munich,Bundesliga,17,0,0
Nicolas Pallois,36.0,France,Defender,Nantes,Ligue 1,26,0,2
Matteo Palma,16.0,Germany,Defender,Udinese,Serie A,1,0,0
Alex Palmer,27.0,England,Goalkeeper,Ipswich Town,Premier League,13,0,0
Cole Palmer,22.0,England,"Midfielder, Forward",Chelsea,Premier League,37,15,8
Emerson Palmieri,29.0,Italy,Defender,West Ham,Premier League,31,2,1
Mats Pannewig,19.0,Germany,Midfielder,Bochum,Bundesliga,14,0,0
Lucas Paquetá,26.0,Brazil,"Midfielder, Forward",West Ham,Premier League,33,4,0
Aitor Paredes,24.0,Spain,Defender,Athletic Club,La Liga,23,3,0
Kevin Paredes,21.0,United States,Defender,Wolfsburg,Bundesliga,2,0,1
Leandro Paredes,30.0,Argentina,Midfielder,Roma,Serie A,22,3,1
Daniel Parejo,35.0,Spain,Midfielder,Villarreal,La Liga,36,3,3
Iago Parente,18.0,Spain,Defender,Valladolid,La Liga,1,0,0
Fabiano Parisi,23.0,Italy,"Defender, Midfielder",Fiorentina,Serie A,26,2,0
Thomas Partey,31.0,Ghana,"Midfielder, Defender",Arsenal,Premier League,35,4,2
Mario Pašalić,29.0,Croatia,Midfielder,Atalanta,Serie A,34,3,4
Álvaro Pascual,22.0,Spain,Forward,Sevilla,La Liga,8,1,0
Felix Passlack,26.0,Germany,"Defender, Midfielder",Bochum,Bundesliga,31,1,6
Patric,31.0,Spain,Defender,Lazio,Serie A,10,1,0
Rui Patrício,36.0,Portugal,Goalkeeper,Atalanta,Serie A,3,0,0
Nathan Patterson,22.0,Scotland,Defender,Everton,Premier League,10,0,1
Benjamin Pavard,28.0,France,Defender,Inter,Serie A,23,0,1
Aleksandar Pavlovic,20.0,Germany,Midfielder,Bayern Munich,Bundesliga,21,1,0
Strahinja Pavlović,23.0,Serbia,Defender,Milan,Serie A,24,2,1
Leonardo Pavoletti,35.0,Italy,"Forward, Midfielder",Cagliari,Serie A,26,2,0
Martín Payero,25.0,Argentina,Midfielder,Udinese,Serie A,25,1,1
Nicolas Pays,20.0,France,"Forward, Midfielder",Montpellier,Ligue 1,9,0,0
Nicolás Paz,19.0,Argentina,"Midfielder, Forward",Como,Serie A,35,6,8
Mads Pedersen,27.0,Denmark,Defender,Augsburg,Bundesliga,7,0,0
Marcus Pedersen,24.0,Norway,Defender,Torino,Serie A,29,0,0
Alfonso Pedraza,28.0,Spain,"Defender, Midfielder",Villarreal,La Liga,12,0,2
Pedri,21.0,Spain,Midfielder,Barcelona,La Liga,37,4,5
Pedro,37.0,Spain,"Forward, Midfielder",Lazio,Serie A,30,10,1
Kévin Pedro,18.0,France,Defender,Saint-Étienne,Ligue 1,1,0,0
Adrià Pedrosa,26.0,Spain,Defender,Sevilla,La Liga,31,1,1
Jordan Pefok,28.0,United States,Forward,Union Berlin,Bundesliga,18,0,1
Pejiño,28.0,Spain,Forward,Las Palmas,La Liga,1,0,0
Pietro Pellegri,23.0,Italy,Forward,Empoli,Serie A,11,3,0
Lorenzo Pellegrini,28.0,Italy,Midfielder,Roma,Serie A,25,2,1
Luca Pellegrini,25.0,Italy,Defender,Lazio,Serie A,22,0,4
Mateo Pellegrino,23.0,Argentina,Forward,Parma,Serie A,13,3,1
Théo Pellenard,30.0,France,Defender,Auxerre,Ligue 1,2,0,0
Andy Pelmard,24.0,France,Defender,Las Palmas,La Liga,4,0,0
Timothee Pembele,21.0,France,Defender,Le Havre,Ligue 1,20,1,0
Faris Pemi Moumbagna,24.0,Cameroon,Forward,Marseille,Ligue 1,1,0,0
Iñaki Peña,25.0,Spain,Goalkeeper,Barcelona,La Liga,16,0,0
Rubén Peña,33.0,Spain,"Forward, Defender",Osasuna,La Liga,25,0,0
Nicolas Pépé,29.0,Côte d'Ivoire,"Forward, Midfielder",Villarreal,La Liga,28,3,6
Peque,21.0,Spain,"Midfielder, Forward",Sevilla,La Liga,26,1,1
Sergiu Perciun,18.0,"Moldova, Republic of","Forward, Midfielder",Torino,Serie A,5,0,0
Óscar Perea,18.0,Colombia,"Midfielder, Defender",Strasbourg,Ligue 1,2,0,0
Andreas Pereira,28.0,Brazil,Midfielder,Fulham,Premier League,33,2,4
Mathias Pereira Lage,27.0,Portugal,"Forward, Midfielder",Brest,Ligue 1,29,2,7
Pedro Pereira,26.0,Portugal,Defender,Monza,Serie A,35,1,3
Ricardo Pereira,30.0,Portugal,Defender,Leicester City,Premier League,10,0,0
Gastón Pereiro,29.0,Uruguay,Midfielder,Genoa,Serie A,2,0,0
Daniel Peretz,24.0,Israel,Goalkeeper,Bayern Munich,Bundesliga,3,0,0
Ayoze Pérez,31.0,Spain,Forward,Villarreal,La Liga,30,19,2
Carles Pérez,26.0,Spain,"Midfielder, Forward",Getafe,La Liga,27,3,0
Francisco Perez,21.0,Spain,"Forward, Midfielder",Valencia,La Liga,26,0,0
Kike Pérez,27.0,Spain,Midfielder,Valladolid,La Liga,19,2,0
Luis Pérez,29.0,Spain,Defender,Valladolid,La Liga,30,0,0
Nehuén Pérez,24.0,Argentina,Defender,Udinese,Serie A,2,0,0
Simone Perilli,29.0,Italy,Goalkeeper,Hellas Verona,Serie A,2,0,0
Mattia Perin,31.0,Italy,Goalkeeper,Juventus,Serie A,5,0,0
Romain Perraud,26.0,France,Defender,Betis,La Liga,28,2,2
Lucas Perri,26.0,Brazil,Goalkeeper,Lyon,Ligue 1,33,0,0
Gaëtan Perrin,28.0,France,"Midfielder, Forward",Auxerre,Ligue 1,34,10,11
Máximo Perrone,21.0,Argentina,Midfielder,Como,Serie A,26,0,3
Noah Pesch,19.0,Croatia,Forward,Gladbach,Bundesliga,1,0,0
Matteo Pessina,27.0,Italy,Midfielder,Monza,Serie A,11,0,0
Andrea Petagna,29.0,Italy,Forward,Monza,Serie A,13,0,0
Prosper Peter,16.0,Nigeria,"Midfielder, Forward",Angers,Ligue 1,2,0,0
Léo Pétrot,27.0,France,Defender,Saint-Étienne,Ligue 1,31,0,3
Đorđe Petrović,24.0,Serbia,Goalkeeper,Strasbourg,Ligue 1,31,0,0
Giuseppe Pezzella,26.0,Italy,"Defender, Forward",Empoli,Serie A,35,0,3
Valentín Pezzolesi,17.0,Spain,Defender,Las Palmas,La Liga,1,0,0
Luca Philipp,23.0,Germany,Goalkeeper,Hoffenheim,Bundesliga,6,0,0
Maximilian Philipp,30.0,Germany,"Midfielder, Forward",Freiburg,Bundesliga,2,0,0
Kalvin Phillips,28.0,England,Midfielder,Ipswich Town,Premier League,19,0,0
Jaden Philogene Bidace,22.0,England,"Forward, Defender",Ipswich Town,Premier League,10,2,0
Pica,22.0,Spain,Defender,Alavés,La Liga,9,0,0
Roberto Piccoli,23.0,Italy,Forward,Cagliari,Serie A,37,10,1
Benedikt Pichler,27.0,Austria,Forward,Holstein Kiel,Bundesliga,18,1,2
Jordan Pickford,30.0,England,Goalkeeper,Everton,Premier League,38,0,1
Amos Pieper,26.0,Germany,Defender,Werder Bremen,Bundesliga,23,0,0
Marvin Pieringer,24.0,Germany,"Forward, Midfielder",Heidenheim,Bundesliga,31,7,4
Nicholas Pierini,25.0,Italy,Midfielder,Venezia,Serie A,2,0,0
Santiago Pierotti,23.0,Argentina,Forward,Lecce,Serie A,36,4,2
Balthazar Pierret,24.0,France,Midfielder,Lecce,Serie A,30,0,0
Andrea Pinamonti,25.0,Italy,Forward,Genoa,Serie A,36,10,1
Ethan Pinnock,31.0,Jamaica,Defender,Brentford,Premier League,22,2,0
Yeremi Pino,21.0,Spain,"Midfielder, Forward",Villarreal,La Liga,34,4,7
Nicola Pintus,19.0,Italy,Defender,Cagliari,Serie A,1,0,0
Niccolò Pisilli,19.0,Italy,Midfielder,Roma,Serie A,28,2,1
Damián Pizarro,19.0,Chile,"Forward, Midfielder",Udinese,Serie A,2,0,0
Semuel Pizzignacco,22.0,Italy,Goalkeeper,Monza,Serie A,9,0,0
Alassane Pléa,31.0,France,"Midfielder, Forward",Gladbach,Bundesliga,30,11,4
Tommaso Pobega,25.0,Italy,Midfielder,Bologna,Serie A,21,2,2
Daniel Podence,28.0,Portugal,"Midfielder, Forward",Wolves,Premier League,2,0,0
Joel Pohjanpalo,29.0,Finland,Forward,Venezia,Serie A,20,6,0
Matteo Politano,30.0,Italy,"Forward, Midfielder",Napoli,Serie A,37,3,4
Alfie Pond,20.0,England,Defender,Wolves,Premier League,1,0,0
Marin Pongračić,26.0,Croatia,Defender,Fiorentina,Serie A,20,0,0
