Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Gabriel Osho,25.0,ng NGA,DF,Auxerre,fr Ligue 1,20,1,0
Yordan Osorio,30.0,ve VEN,DF,Parma,it Serie A,3,0,0
Patrick Osterhage,24.0,de GER,MF,Freiburg,de Bundesliga,30,1,0
William Osula,20.0,dk DEN,FW,Newcastle Utd,eng Premier League,14,1,0
Jibril Othman,20.0,tn TUN,FW,Saint-Étienne,fr Ligue 1,1,0,0
Sebastian Otoa,20.0,dk DEN,DF,Genoa,it Serie A,3,0,0
David Otorbi,16.0,es ESP,MF,Valencia,es La Liga,1,0,0
Dango Ouattara,22.0,bf BFA,FW,Bournemouth,eng Premier League,32,7,4
Guimissongui Ouattara,18.0,fr FRA,"DF,FW",Strasbourg,fr Ligue 1,17,1,1
Kassoum Ouattara,19.0,fr FRA,"DF,FW",Monaco,fr Ligue 1,12,0,1
Remi Oudin,27.0,fr FRA,"MF,FW",Lecce,it Serie A,11,0,0
Assan Ouedraogo,18.0,de GER,MF,RB Leipzig,de Bundesliga,3,0,0
Zinédine Ould Khaled,24.0,fr FRA,MF,Angers,fr Ligue 1,10,0,0
Cheick Oumar Conde,24.0,gn GUI,MF,Venezia,it Serie A,9,0,0
Jesús Owono,23.0,gq EQG,GK,Alavés,es La Liga,6,0,0
Beres Owusu,20.0,fr FRA,DF,Saint-Étienne,fr Ligue 1,1,0,0
Elisha Owusu,26.0,gh GHA,MF,Auxerre,fr Ligue 1,28,1,3
Mikel Oyarzabal,27.0,es ESP,FW,Real Sociedad,es La Liga,35,9,3
Daniel Oyegoke,21.0,eng ENG,DF,Hellas Verona,it Serie A,5,0,0
Salih Özcan,26.0,tr TUR,MF,Wolfsburg,de Bundesliga,11,0,0
Salih Özcan,26.0,tr TUR,MF,Dortmund,de Bundesliga,11,0,0
Cenk Özkacar,23.0,tr TUR,DF,Valladolid,es La Liga,11,0,0
Nico O’Reilly,19.0,eng ENG,DF,Manchester City,eng Premier League,9,2,0
Jon Pacheco,23.0,es ESP,DF,Real Sociedad,es La Liga,14,0,0
Willian Pacho,22.0,ec ECU,DF,Paris S-G,fr Ligue 1,28,0,1
Daniele Padelli,38.0,it ITA,GK,Udinese,it Serie A,1,0,0
Alex Padilla,20.0,es ESP,GK,Athletic Club,es La Liga,5,0,0
Simone Pafundi,18.0,it ITA,"MF,DF",Udinese,it Serie A,9,0,0
Exequiel Palacios,25.0,ar ARG,MF,Leverkusen,de Bundesliga,24,1,6
Tomás Palacios,21.0,ar ARG,DF,Monza,it Serie A,8,0,0
Tomás Palacios,21.0,ar ARG,DF,Inter,it Serie A,2,0,0
Isaac Palazón Camacho,29.0,es ESP,"MF,FW",Rayo Vallecano,es La Liga,35,4,4
Alberto Paleari,31.0,it ITA,GK,Torino,it Serie A,1,0,0
Marco Palestra,19.0,it ITA,DF,Atalanta,it Serie A,9,0,0
João Palhinha,29.0,pt POR,MF,Bayern Munich,de Bundesliga,17,0,0
Nicolas Pallois,36.0,fr FRA,DF,Nantes,fr Ligue 1,26,0,2
Matteo Palma,16.0,de GER,DF,Udinese,it Serie A,1,0,0
Alex Palmer,27.0,eng ENG,GK,Ipswich Town,eng Premier League,13,0,0
Cole Palmer,22.0,eng ENG,"MF,FW",Chelsea,eng Premier League,37,15,8
Emerson Palmieri,29.0,it ITA,DF,West Ham,eng Premier League,31,2,1
Mats Pannewig,19.0,de GER,MF,Bochum,de Bundesliga,14,0,0
Lucas Paquetá,26.0,br BRA,"MF,FW",West Ham,eng Premier League,33,4,0
Aitor Paredes,24.0,es ESP,DF,Athletic Club,es La Liga,23,3,0
Kevin Paredes,21.0,us USA,DF,Wolfsburg,de Bundesliga,2,0,1
Leandro Paredes,30.0,ar ARG,MF,Roma,it Serie A,22,3,1
Daniel Parejo,35.0,es ESP,MF,Villarreal,es La Liga,36,3,3
Iago Parente,18.0,es ESP,DF,Valladolid,es La Liga,1,0,0
Fabiano Parisi,23.0,it ITA,"DF,MF",Fiorentina,it Serie A,26,2,0
Thomas Partey,31.0,gh GHA,"MF,DF",Arsenal,eng Premier League,35,4,2
Mario Pašalić,29.0,hr CRO,MF,Atalanta,it Serie A,34,3,4
Álvaro Pascual,22.0,es ESP,FW,Sevilla,es La Liga,8,1,0
Felix Passlack,26.0,de GER,"DF,MF",Bochum,de Bundesliga,31,1,6
Patric,31.0,es ESP,DF,Lazio,it Serie A,10,1,0
Rui Patrício,36.0,pt POR,GK,Atalanta,it Serie A,3,0,0
Nathan Patterson,22.0,sct SCO,DF,Everton,eng Premier League,10,0,1
Benjamin Pavard,28.0,fr FRA,DF,Inter,it Serie A,23,0,1
Aleksandar Pavlovic,20.0,de GER,MF,Bayern Munich,de Bundesliga,21,1,0
Strahinja Pavlović,23.0,rs SRB,DF,Milan,it Serie A,24,2,1
Leonardo Pavoletti,35.0,it ITA,"FW,MF",Cagliari,it Serie A,26,2,0
Martín Payero,25.0,ar ARG,MF,Udinese,it Serie A,25,1,1
Nicolas Pays,20.0,fr FRA,"FW,MF",Montpellier,fr Ligue 1,9,0,0
Nicolás Paz,19.0,ar ARG,"MF,FW",Como,it Serie A,35,6,8
Mads Pedersen,27.0,dk DEN,DF,Augsburg,de Bundesliga,7,0,0
Marcus Pedersen,24.0,no NOR,DF,Torino,it Serie A,29,0,0
Alfonso Pedraza,28.0,es ESP,"DF,MF",Villarreal,es La Liga,12,0,2
Pedri,21.0,es ESP,MF,Barcelona,es La Liga,37,4,5
Pedro,37.0,es ESP,"FW,MF",Lazio,it Serie A,30,10,1
Kévin Pedro,18.0,fr FRA,DF,Saint-Étienne,fr Ligue 1,1,0,0
Adrià Pedrosa,26.0,es ESP,DF,Sevilla,es La Liga,31,1,1
Jordan Pefok,28.0,us USA,FW,Reims,fr Ligue 1,7,1,0
Jordan Pefok,28.0,us USA,FW,Union Berlin,de Bundesliga,18,0,1
Pejiño,28.0,es ESP,FW,Las Palmas,es La Liga,1,0,0
Pietro Pellegri,23.0,it ITA,FW,Empoli,it Serie A,11,3,0
Lorenzo Pellegrini,28.0,it ITA,MF,Roma,it Serie A,25,2,1
Luca Pellegrini,25.0,it ITA,DF,Lazio,it Serie A,22,0,4
Mateo Pellegrino,23.0,ar ARG,FW,Parma,it Serie A,13,3,1
Théo Pellenard,30.0,fr FRA,DF,Auxerre,fr Ligue 1,2,0,0
Andy Pelmard,24.0,fr FRA,DF,Lecce,it Serie A,3,0,0
Andy Pelmard,24.0,fr FRA,DF,Las Palmas,es La Liga,4,0,0
Timothee Pembele,21.0,fr FRA,DF,Le Havre,fr Ligue 1,20,1,0
Faris Pemi Moumbagna,24.0,cm CMR,FW,Marseille,fr Ligue 1,1,0,0
Iñaki Peña,25.0,es ESP,GK,Barcelona,es La Liga,16,0,0
Rubén Peña,33.0,es ESP,"FW,DF",Osasuna,es La Liga,25,0,0
Nicolas Pépé,29.0,ci CIV,"FW,MF",Villarreal,es La Liga,28,3,6
Peque,21.0,es ESP,"MF,FW",Sevilla,es La Liga,26,1,1
Sergiu Perciun,18.0,md MDA,"FW,MF",Torino,it Serie A,5,0,0
Óscar Perea,18.0,co COL,"MF,DF",Strasbourg,fr Ligue 1,2,0,0
Andreas Pereira,28.0,br BRA,MF,Fulham,eng Premier League,33,2,4
Mathias Pereira Lage,27.0,pt POR,"FW,MF",Brest,fr Ligue 1,29,2,7
Pedro Pereira,26.0,pt POR,DF,Monza,it Serie A,35,1,3
Ricardo Pereira,30.0,pt POR,DF,Leicester City,eng Premier League,10,0,0
Gastón Pereiro,29.0,uy URU,MF,Genoa,it Serie A,2,0,0
Daniel Peretz,24.0,il ISR,GK,Bayern Munich,de Bundesliga,3,0,0
Ayoze Pérez,31.0,es ESP,FW,Villarreal,es La Liga,30,19,2
Carles Pérez,26.0,es ESP,"MF,FW",Getafe,es La Liga,27,3,0
Francisco Perez,21.0,es ESP,"FW,MF",Valencia,es La Liga,26,0,0
Kike Pérez,27.0,es ESP,MF,Venezia,it Serie A,16,1,0
Kike Pérez,27.0,es ESP,MF,Valladolid,es La Liga,19,2,0
Luis Pérez,29.0,es ESP,DF,Valladolid,es La Liga,30,0,0
Nehuén Pérez,24.0,ar ARG,DF,Udinese,it Serie A,2,0,0
Simone Perilli,29.0,it ITA,GK,Hellas Verona,it Serie A,2,0,0
Mattia Perin,31.0,it ITA,GK,Juventus,it Serie A,5,0,0
Romain Perraud,26.0,fr FRA,DF,Betis,es La Liga,28,2,2
Lucas Perri,26.0,br BRA,GK,Lyon,fr Ligue 1,33,0,0
Gaëtan Perrin,28.0,fr FRA,"MF,FW",Auxerre,fr Ligue 1,34,10,11
Máximo Perrone,21.0,ar ARG,MF,Como,it Serie A,26,0,3
Noah Pesch,19.0,hr CRO,FW,Gladbach,de Bundesliga,1,0,0
Matteo Pessina,27.0,it ITA,MF,Monza,it Serie A,11,0,0
Andrea Petagna,29.0,it ITA,FW,Monza,it Serie A,13,0,0
Prosper Peter,16.0,ng NGA,"MF,FW",Angers,fr Ligue 1,2,0,0
Léo Pétrot,27.0,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,0,3
Đorđe Petrović,24.0,rs SRB,GK,Strasbourg,fr Ligue 1,31,0,0
Giuseppe Pezzella,26.0,it ITA,"DF,FW",Empoli,it Serie A,35,0,3
Valentín Pezzolesi,17.0,es ESP,DF,Las Palmas,es La Liga,1,0,0
Luca Philipp,23.0,de GER,GK,Hoffenheim,de Bundesliga,6,0,0
Maximilian Philipp,30.0,de GER,"MF,FW",Freiburg,de Bundesliga,2,0,0
Kalvin Phillips,28.0,eng ENG,MF,Ipswich Town,eng Premier League,19,0,0
Jaden Philogene Bidace,22.0,eng ENG,"FW,MF",Aston Villa,eng Premier League,11,0,0
Jaden Philogene Bidace,22.0,eng ENG,"FW,DF",Ipswich Town,eng Premier League,10,2,0
Pica,22.0,es ESP,DF,Alavés,es La Liga,9,0,0
Roberto Piccoli,23.0,it ITA,FW,Cagliari,it Serie A,37,10,1
Benedikt Pichler,27.0,at AUT,FW,Holstein Kiel,de Bundesliga,18,1,2
Jordan Pickford,30.0,eng ENG,GK,Everton,eng Premier League,38,0,1
Amos Pieper,26.0,de GER,DF,Werder Bremen,de Bundesliga,23,0,0
Marvin Pieringer,24.0,de GER,"FW,MF",Heidenheim,de Bundesliga,31,7,4
Nicholas Pierini,25.0,it ITA,MF,Venezia,it Serie A,2,0,0
Santiago Pierotti,23.0,ar ARG,FW,Lecce,it Serie A,36,4,2
Balthazar Pierret,24.0,fr FRA,MF,Lecce,it Serie A,30,0,0
Andrea Pinamonti,25.0,it ITA,FW,Genoa,it Serie A,36,10,1
Ethan Pinnock,31.0,jm JAM,DF,Brentford,eng Premier League,22,2,0
Yeremi Pino,21.0,es ESP,"MF,FW",Villarreal,es La Liga,34,4,7
Nicola Pintus,19.0,it ITA,DF,Cagliari,it Serie A,1,0,0
Niccolò Pisilli,19.0,it ITA,MF,Roma,it Serie A,28,2,1
Damián Pizarro,19.0,cl CHI,"FW,MF",Udinese,it Serie A,2,0,0
Semuel Pizzignacco,22.0,it ITA,GK,Monza,it Serie A,9,0,0
Alassane Pléa,31.0,fr FRA,"MF,FW",Gladbach,de Bundesliga,30,11,4
Tommaso Pobega,25.0,it ITA,MF,Bologna,it Serie A,21,2,2
Daniel Podence,28.0,pt POR,"MF,FW",Wolves,eng Premier League,2,0,0
Joel Pohjanpalo,29.0,fi FIN,FW,Venezia,it Serie A,20,6,0
Matteo Politano,30.0,it ITA,"FW,MF",Napoli,it Serie A,37,3,4
Alfie Pond,20.0,eng ENG,DF,Wolves,eng Premier League,1,0,0
Marin Pongračić,26.0,hr CRO,DF,Fiorentina,it Serie A,20,0,0
Nick Pope,32.0,eng ENG,GK,Newcastle Utd,eng Premier League,28,0,0
Finn Porath,27.0,de GER,"DF,MF",Holstein Kiel,de Bundesliga,31,2,3
Pedro Porro,24.0,es ESP,DF,Tottenham,eng Premier League,33,2,6
Portu,32.0,es ESP,"FW,MF",Girona,es La Liga,27,1,2
Stefan Posch,27.0,at AUT,DF,Bologna,it Serie A,14,0,0
Stefan Posch,27.0,at AUT,DF,Atalanta,it Serie A,5,0,0
Tom Pouilly,21.0,fr FRA,"DF,MF",Lens,fr Ligue 1,10,0,0
Yussuf Poulsen,30.0,dk DEN,"FW,MF",RB Leipzig,de Bundesliga,22,2,0
Beñat Prados,23.0,es ESP,MF,Athletic Club,es La Liga,30,1,0
Alexander Prass,23.0,at AUT,DF,Hoffenheim,de Bundesliga,23,0,1
Matteo Prati,20.0,it ITA,MF,Cagliari,it Serie A,12,0,0
Abdón Prats,31.0,es ESP,"FW,MF",Mallorca,es La Liga,24,2,0
David Preu,19.0,de GER,"MF,DF",Union Berlin,de Bundesliga,5,0,0
Grischa Prömel,29.0,de GER,MF,Hoffenheim,de Bundesliga,2,0,0
Ivan Provedel,30.0,it ITA,GK,Lazio,it Serie A,29,0,0
Ivan Prtajin,28.0,hr CRO,FW,Union Berlin,de Bundesliga,5,0,0
Javi Puado,26.0,es ESP,"FW,MF",Espanyol,es La Liga,35,12,4
Tymoteusz Puchacz,25.0,pl POL,DF,Holstein Kiel,de Bundesliga,10,0,1
Diego Pugno,18.0,it ITA,FW,Juventus,it Serie A,1,0,0
Christian Pulisic,25.0,us USA,"FW,MF",Milan,it Serie A,34,11,9
Jarell Quansah,21.0,eng ENG,DF,Liverpool,eng Premier League,13,0,0
Leopold Querfeld,20.0,at AUT,DF,Union Berlin,de Bundesliga,27,2,2
Dani Raba,28.0,es ESP,"FW,MF",Leganés,es La Liga,29,8,6
Adrien Rabiot,29.0,fr FRA,MF,Marseille,fr Ligue 1,29,9,4
Ionuț Radu,27.0,ro ROU,GK,Venezia,it Serie A,15,0,0
Hamza Rafia,25.0,tn TUN,MF,Lecce,it Serie A,18,0,0
Hákon Rafn Valdimarsson,22.0,is ISL,GK,Brentford,eng Premier League,2,0,0
Arnau Rafús,21.0,es ESP,GK,Valladolid,es La Liga,1,0,0
Antonio Raillo,32.0,es ESP,DF,Mallorca,es La Liga,36,2,0
Antonio Raimondo,20.0,it ITA,"FW,DF",Venezia,it Serie A,9,0,0
Ylber Ramadani,28.0,al ALB,MF,Lecce,it Serie A,29,1,1
Benito Ramírez,29.0,es ESP,"DF,FW",Las Palmas,es La Liga,19,0,0
Sandro Ramírez,29.0,es ESP,"FW,MF",Las Palmas,es La Liga,31,9,3
Jacobo Ramón,19.0,es ESP,DF,Real Madrid,es La Liga,3,1,0
Gonçalo Ramos,23.0,pt POR,FW,Paris S-G,fr Ligue 1,22,10,3
Aaron Ramsdale,26.0,eng ENG,GK,Southampton,eng Premier League,30,0,0
Jacob Ramsey,23.0,eng ENG,"FW,MF",Aston Villa,eng Premier League,29,1,3
Luca Ranieri,25.0,it ITA,DF,Fiorentina,it Serie A,36,1,3
Grant Ranos,21.0,am ARM,FW,Gladbach,de Bundesliga,2,0,0
Lilian Raolisoa,24.0,fr FRA,"DF,FW",Angers,fr Ligue 1,29,0,3
Raphinha,27.0,br BRA,"FW,MF",Barcelona,es La Liga,36,18,9
Marcus Rashford,26.0,eng ENG,"FW,MF",Manchester Utd,eng Premier League,15,4,1
Marcus Rashford,26.0,eng ENG,FW,Aston Villa,eng Premier League,10,2,2
Giacomo Raspadori,24.0,it ITA,"FW,MF",Napoli,it Serie A,26,6,1
Andrei Ratiu,26.0,ro ROU,DF,Rayo Vallecano,es La Liga,35,2,3
Raúl,23.0,es ESP,"FW,MF",Osasuna,es La Liga,32,4,0
David Raum,26.0,de GER,DF,RB Leipzig,de Bundesliga,22,1,5
Federico Ravaglia,24.0,it ITA,GK,Bologna,it Serie A,12,0,0
Rayan Raveloson,27.0,mg MAD,"MF,DF",Auxerre,fr Ligue 1,13,1,0
David Raya,28.0,es ESP,GK,Arsenal,eng Premier League,38,0,0
Abderrahman Rebbach,25.0,dz ALG,"FW,MF",Alavés,es La Liga,8,0,0
Ante Rebić,30.0,hr CRO,"FW,MF",Lecce,it Serie A,27,1,0
Harrison Reed,29.0,eng ENG,MF,Fulham,eng Premier League,12,0,0
Remy Rees-Dottin,18.0,eng ENG,FW,Bournemouth,eng Premier League,1,0,0
Sergio Reguilón,27.0,es ESP,DF,Tottenham,eng Premier League,4,0,0
Tijjani Reijnders,26.0,nl NED,MF,Milan,it Serie A,37,10,4
Pepe Reina,41.0,es ESP,GK,Como,it Serie A,12,0,0
Vitor Reis,18.0,br BRA,DF,Manchester City,eng Premier League,1,0,0
Rocco Reitz,22.0,de GER,MF,Gladbach,de Bundesliga,27,2,1
Nicolai Remberg,24.0,de GER,MF,Holstein Kiel,de Bundesliga,32,0,1
Álex Remiro,29.0,es ESP,GK,Real Sociedad,es La Liga,36,0,0
Devyne Rensch,21.0,nl NED,DF,Roma,it Serie A,14,0,1
Daniel Requena,20.0,es ESP,MF,Villarreal,es La Liga,1,0,0
Guillaume Restes,19.0,fr FRA,GK,Toulouse,fr Ligue 1,29,0,1
Mateo Retegui,25.0,it ITA,FW,Atalanta,it Serie A,36,25,8
Elvis Rexhbeçaj,26.0,xk KVX,MF,Augsburg,de Bundesliga,27,1,1
Gio Reyna,21.0,us USA,MF,Dortmund,de Bundesliga,16,2,0
Chadi Riad,21.0,ma MAR,DF,Crystal Palace,eng Premier League,1,0,0
Alexsandro Ribeiro,24.0,br BRA,DF,Lille,fr Ligue 1,30,1,1
Samuele Ricci,22.0,it ITA,MF,Torino,it Serie A,34,1,1
Declan Rice,25.0,eng ENG,MF,Arsenal,eng Premier League,35,4,7
Chris Richards,24.0,us USA,DF,Crystal Palace,eng Premier League,24,1,0
Amir Richardson,22.0,ma MAR,MF,Fiorentina,it Serie A,27,1,1
Richarlison,27.0,br BRA,FW,Tottenham,eng Premier League,15,4,1
Diego Rico,31.0,es ESP,DF,Getafe,es La Liga,33,0,3
Fabian Rieder,22.0,ch SUI,"MF,FW",Stuttgart,de Bundesliga,21,1,3
Lasse Rieß,23.0,de GER,GK,Mainz 05,de Bundesliga,2,0,0
Luis Rioja,30.0,es ESP,FW,Alavés,es La Liga,1,0,0
Luis Rioja,30.0,es ESP,"MF,FW",Valencia,es La Liga,36,5,3
Rodrigo Riquelme,24.0,es ESP,"MF,DF",Atlético Madrid,es La Liga,16,0,1
Alberto Risco,18.0,es ESP,"MF,FW",Getafe,es La Liga,5,0,0
Mihailo Ristić,28.0,rs SRB,"DF,MF",Celta Vigo,es La Liga,10,0,1
Lars Ritzka,26.0,de GER,"DF,MF",St. Pauli,de Bundesliga,21,1,0
Gorka Rivera Alonso,19.0,es ESP,"DF,MF",Getafe,es La Liga,1,0,0
Sergi Roberto,32.0,es ESP,MF,Como,it Serie A,13,0,1
Andrew Robertson,30.0,sct SCO,DF,Liverpool,eng Premier League,33,0,1
Antonee Robinson,26.0,us USA,DF,Fulham,eng Premier League,36,0,10
Jay Robinson,17.0,eng ENG,"MF,FW",Southampton,eng Premier League,4,0,0
Marc Roca,27.0,es ESP,MF,Betis,es La Liga,14,2,2
Rodri,28.0,es ESP,MF,Manchester City,eng Premier League,3,0,0
Rodri,24.0,es ESP,FW,Betis,es La Liga,3,0,0
Adrian Rodriguez,23.0,es ESP,GK,Alavés,es La Liga,2,0,0
Alejandro Rodriguez,16.0,pt POR,MF,Lyon,fr Ligue 1,1,0,0
Álvaro Rodríguez,20.0,uy URU,FW,Getafe,es La Liga,22,2,0
Óscar Rodríguez Arnaiz,26.0,es ESP,"MF,FW",Leganés,es La Liga,29,1,4
Arturo Rodríguez,17.0,es ESP,FW,Las Palmas,es La Liga,1,0,0
Damián Rodríguez,21.0,es ESP,MF,Celta Vigo,es La Liga,17,0,0
Dani Rodríguez,36.0,es ESP,"MF,FW",Mallorca,es La Liga,37,4,7
Daniel Rodriguez,18.0,es ESP,FW,Barcelona,es La Liga,1,0,0
Guido Rodríguez,30.0,ar ARG,MF,West Ham,eng Premier League,23,0,1
James Rodríguez,33.0,co COL,"MF,FW",Rayo Vallecano,es La Liga,6,0,0
Javi Rodríguez,21.0,es ESP,DF,Celta Vigo,es La Liga,36,3,2
Jesus Rodríguez,18.0,es ESP,FW,Betis,es La Liga,21,2,0
Kirian Rodríguez,28.0,es ESP,MF,Las Palmas,es La Liga,21,0,3
Ricardo Rodríguez,31.0,ch SUI,DF,Betis,es La Liga,18,0,1
Rodrygo,23.0,br BRA,"FW,MF",Real Madrid,es La Liga,30,6,5
Mads Roerslev,25.0,dk DEN,DF,Brentford,eng Premier League,19,0,2
Mads Roerslev,25.0,dk DEN,DF,Wolfsburg,de Bundesliga,7,0,0
Morgan Rogers,22.0,eng ENG,"FW,MF",Aston Villa,eng Premier League,37,8,10
Merlin Röhl,22.0,de GER,"MF,FW",Freiburg,de Bundesliga,19,0,1
Alessio Romagnoli,29.0,it ITA,DF,Lazio,it Serie A,32,2,0
Leo Román,24.0,es ESP,GK,Mallorca,es La Liga,7,0,0
Carlos Romero,22.0,es ESP,DF,Espanyol,es La Liga,34,2,1
Cristian Romero,26.0,ar ARG,DF,Tottenham,eng Premier League,18,1,0
Isaac Romero,24.0,es ESP,FW,Sevilla,es La Liga,31,4,2
Luka Romero,19.0,ar ARG,"FW,MF",Alavés,es La Liga,6,0,0
Oriol Romeu,32.0,es ESP,MF,Girona,es La Liga,25,0,0
Valentin Rongier,29.0,fr FRA,"MF,DF",Marseille,fr Ligue 1,25,3,1
Marten de Roon,33.0,nl NED,"MF,DF",Atalanta,it Serie A,36,4,4
Vitor Roque,19.0,br BRA,FW,Betis,es La Liga,22,4,0
Pablo Rosario,27.0,nl NED,"MF,DF",Nice,fr Ligue 1,29,3,1
Lasse Rosenboom,22.0,de GER,DF,Holstein Kiel,de Bundesliga,26,2,2
Max Rosenfelder,21.0,de GER,DF,Freiburg,de Bundesliga,25,1,0
Valentin Rosier,27.0,fr FRA,DF,Leganés,es La Liga,32,1,2
Tom Rothe,19.0,de GER,"DF,MF",Union Berlin,de Bundesliga,26,3,3
Anthony Rouault,23.0,fr FRA,DF,Rennes,fr Ligue 1,11,0,0
Anthony Rouault,23.0,fr FRA,DF,Stuttgart,de Bundesliga,18,1,0
Jonas Rouhi,20.0,se SWE,DF,Juventus,it Serie A,5,0,0
Jérôme Roussillon,31.0,fr FRA,"DF,MF",Union Berlin,de Bundesliga,7,0,0
Nicolò Rovella,22.0,it ITA,MF,Lazio,it Serie A,33,0,3
Jon Rowe,21.0,eng ENG,"FW,MF",Marseille,fr Ligue 1,28,3,3
Amir Rrahmani,30.0,xk KVX,DF,Napoli,it Serie A,38,1,3
Tommaso Rubino,17.0,it ITA,MF,Fiorentina,it Serie A,1,0,0
Antonio Rüdiger,31.0,de GER,DF,Real Madrid,es La Liga,29,0,0
Matteo Ruggeri,22.0,it ITA,DF,Atalanta,it Serie A,30,0,3
Aitor Ruibal,28.0,es ESP,"DF,FW",Betis,es La Liga,29,1,3
Abel Ruiz,24.0,es ESP,FW,Girona,es La Liga,23,4,0
Ferrán Ruiz,21.0,es ESP,MF,Girona,es La Liga,1,0,0
Fabián Ruiz Peña,28.0,es ESP,MF,Paris S-G,fr Ligue 1,30,4,5
Gerónimo Rulli,32.0,ar ARG,GK,Marseille,fr Ligue 1,34,0,0
Georginio Rutter,22.0,fr FRA,"MF,FW",Brighton,eng Premier League,28,5,3
Mathew Ryan,32.0,au AUS,GK,Lens,fr Ligue 1,14,0,0
Julian Ryerson,26.0,no NOR,DF,Dortmund,de Bundesliga,29,2,3
Frederik Rønnow,31.0,dk DEN,GK,Union Berlin,de Bundesliga,28,0,0
José Sá,31.0,pt POR,GK,Wolves,eng Premier League,29,0,0
Elias Saad,24.0,tn TUN,"FW,MF",St. Pauli,de Bundesliga,18,3,2
Youssouf Sabaly,31.0,sn SEN,DF,Betis,es La Liga,22,0,1
Emmanuel Sabbi,26.0,us USA,"FW,MF",Le Havre,fr Ligue 1,15,0,0
Stefano Sabelli,31.0,it ITA,DF,Genoa,it Serie A,34,0,2
Marcel Sabitzer,30.0,at AUT,MF,Dortmund,de Bundesliga,26,1,0
Falaye Sacko,29.0,ml MLI,DF,Montpellier,fr Ligue 1,16,0,1
Umar Sadiq,27.0,ng NGA,FW,Valencia,es La Liga,16,5,0
Umar Sadiq,27.0,ng NGA,FW,Real Sociedad,es La Liga,7,0,0
Alexis Saelemaekers,25.0,be BEL,"DF,FW",Roma,it Serie A,22,7,3
Alexis Saelemaekers,25.0,be BEL,"DF,FW",Milan,it Serie A,1,0,0
Jorge Sáenz,27.0,es ESP,DF,Leganés,es La Liga,23,1,0
Matvei Safonov,25.0,ru RUS,GK,Paris S-G,fr Ligue 1,10,0,0
Modibo Sagnan,25.0,ml MLI,DF,Montpellier,fr Ligue 1,27,2,0
Richie Sagrado,20.0,be BEL,DF,Venezia,it Serie A,3,0,0
Osame Sahraoui,23.0,ma MAR,"FW,MF",Lille,fr Ligue 1,30,3,3
Wesley Saïd,29.0,fr FRA,FW,Lens,fr Ligue 1,24,3,0
Théo Sainte-Luce,25.0,fr FRA,DF,Montpellier,fr Ligue 1,16,1,0
Bukayo Saka,22.0,eng ENG,"FW,MF",Arsenal,eng Premier League,25,6,10
Faik Sakar,16.0,de GER,MF,RB Leipzig,de Bundesliga,1,0,0
Marco Sala,25.0,it ITA,DF,Como,it Serie A,8,0,0
Marco Sala,25.0,it ITA,DF,Lecce,it Serie A,2,0,0
Ibrahim Salah,22.0,ma MAR,FW,Brest,fr Ligue 1,12,1,1
Mohamed Salah,32.0,eg EGY,FW,Liverpool,eng Premier League,38,29,18
Anass Salah-Eddine,22.0,nl NED,DF,Roma,it Serie A,3,0,1
Amine Salama,24.0,fr FRA,FW,Reims,fr Ligue 1,17,0,0
Jan Salas,18.0,es ESP,"MF,FW",Mallorca,es La Liga,4,0,0
Kike Salas,22.0,es ESP,DF,Sevilla,es La Liga,31,3,2
Manolis Saliakas,27.0,gr GRE,"MF,DF",St. Pauli,de Bundesliga,30,2,1
William Saliba,23.0,fr FRA,DF,Arsenal,eng Premier League,35,2,0
Mohammed Salisu,25.0,gh GHA,DF,Monaco,fr Ligue 1,15,1,0
Roland Sallai,27.0,hu HUN,"FW,MF",Freiburg,de Bundesliga,2,0,0
Yoann Salmier,31.0,gf GUF,DF,Le Havre,fr Ligue 1,13,0,0
Lazar Samardzic,22.0,rs SRB,MF,Atalanta,it Serie A,31,2,1
Diadie Samassékou,28.0,ml MLI,MF,Hoffenheim,de Bundesliga,8,0,0
Mama Samba Baldé,28.0,gw GNB,FW,Lyon,fr Ligue 1,2,0,0
Mama Samba Baldé,28.0,gw GNB,FW,Brest,fr Ligue 1,27,2,3
Brice Samba,30.0,fr FRA,GK,Rennes,fr Ligue 1,17,0,0
Brice Samba,30.0,fr FRA,GK,Lens,fr Ligue 1,15,0,0
Albert Sambi Lokonga,24.0,be BEL,MF,Sevilla,es La Liga,22,0,2
Junior Sambia,27.0,fr FRA,"DF,FW",Empoli,it Serie A,17,0,0
Chuky san jose,20.0,es ESP,MF,Valladolid,es La Liga,18,2,0
Antonio Sanabria,28.0,py PAR,FW,Torino,it Serie A,26,2,1
Oihan Sancet,24.0,es ESP,MF,Athletic Club,es La Liga,29,15,1
Alexis Sánchez,35.0,cl CHI,FW,Udinese,it Serie A,13,0,0
Antonio Sánchez,27.0,es ESP,"MF,DF",Mallorca,es La Liga,33,0,0
Iván Sánchez,31.0,es ESP,"MF,FW",Valladolid,es La Liga,32,2,1
Javi Sánchez,27.0,es ESP,DF,Valladolid,es La Liga,25,2,0
Juanlu Sánchez,20.0,es ESP,"MF,DF",Sevilla,es La Liga,32,4,4
Manu Sánchez,23.0,es ESP,DF,Alavés,es La Liga,33,1,0
Robert Sánchez,26.0,es ESP,GK,Chelsea,eng Premier League,32,0,0
